block_id,id,lat,lon,name
3,1376325685,41.4937727,26.5247473,unknown
3,1376325686,41.4938062,26.5232645,unknown
3,1376325687,41.4939069,26.5330332,unknown
3,1376325689,41.4940924,26.5299588,unknown
3,1376325690,41.4941430,26.5298333,unknown
3,1376325691,41.4943809,26.5339829,unknown
3,1376325693,41.4944125,26.5330334,unknown
3,1376325697,41.4944346,26.5323669,unknown
3,1376325698,41.4944550,26.5318843,unknown
3,1376325699,41.4944974,26.5308802,unknown
3,1376325701,41.4945398,26.5298742,unknown
3,1376325702,41.4945665,26.5288586,unknown
3,1376325703,41.4945930,26.5278520,unknown
3,1376325704,41.4946214,26.5267701,unknown
3,1376325708,41.4946463,26.5258227,unknown
3,1376325710,41.4946719,26.5248485,unknown
3,1376325711,41.4946851,26.5219032,unknown
3,1376325712,41.4946982,26.5238042,unknown
3,1376325714,41.4947457,26.5221464,unknown
3,1376325715,41.4952998,26.5340294,unknown
3,1376325716,41.4953129,26.5330339,unknown
3,1376325718,41.4953630,26.5322283,unknown
3,1376325722,41.4954055,26.5309237,unknown
3,1376325723,41.4954382,26.5299198,unknown
3,1376325724,41.4954713,26.5289011,unknown
3,1376325726,41.4955042,26.5278908,unknown
3,1376325727,41.4955389,26.5268223,unknown
3,1376325728,41.4955701,26.5258652,unknown
3,1376325730,41.4956015,26.5248988,unknown
3,1376325731,41.4956305,26.5238471,unknown
3,1376325732,41.4956424,26.5234150,unknown
3,1376325733,41.4961936,26.5340745,unknown
3,1376325734,41.4962255,26.5330792,unknown
3,1376325735,41.4962570,26.5320949,unknown
3,1376325736,41.4962918,26.5309661,unknown
3,1376325737,41.4963227,26.5299648,unknown
3,1376325738,41.4963542,26.5289423,unknown
3,1376325739,41.4963855,26.5279283,unknown
3,1376325741,41.4964181,26.5268724,unknown
3,1376325742,41.4964479,26.5259056,unknown
3,1376325743,41.4964784,26.5249159,unknown
3,1376325745,41.4965101,26.5238876,unknown
3,1376325746,41.4967513,26.5320357,unknown
3,1376325748,41.4970221,26.5351240,unknown
3,1376325751,41.4970825,26.5341168,unknown
3,1376325753,41.4971115,26.5331231,unknown
3,1376325754,41.4971346,26.5320314,unknown
3,1376325755,41.4971643,26.5310098,unknown
3,1376325757,41.4971933,26.5300091,unknown
3,1376325758,41.4972231,26.5289829,unknown
3,1376325759,41.4972526,26.5279651,unknown
3,1376325761,41.4972829,26.5269216,unknown
3,1376325765,41.4973112,26.5259454,unknown
3,1376325766,41.4973406,26.5249327,unknown
3,1376325768,41.4973627,26.5239268,unknown
3,1376325769,41.4974039,26.5222306,unknown
3,1376325770,41.4974483,26.5200564,unknown
3,1376325772,41.4974736,26.5201579,unknown
3,1376325773,41.4976740,26.5351381,unknown
3,1376325775,41.4977115,26.5341460,unknown
3,1376325779,41.4977491,26.5331547,unknown
3,1376325780,41.4977902,26.5320684,unknown
3,1376325781,41.4978203,26.5310425,unknown
3,1376325782,41.4978496,26.5300425,unknown
3,1376325783,41.4978798,26.5290136,unknown
3,1376325784,41.4979098,26.5279931,unknown
3,1376325785,41.4979401,26.5269591,unknown
3,1376325786,41.4979690,26.5259757,unknown
3,1376325787,41.4979987,26.5249627,unknown
3,1376325788,41.4980282,26.5239571,unknown
3,1376325789,41.4980787,26.5222370,unknown
3,1376325790,41.4984052,26.5341787,unknown
3,1376325791,41.4984354,26.5331888,unknown
3,1376325792,41.4984684,26.5321067,unknown
3,1376325793,41.4984956,26.5310763,unknown
3,1376325796,41.4985219,26.5300766,unknown
3,1376325797,41.4985491,26.5290448,unknown
3,1376325799,41.4985761,26.5280214,unknown
3,1376325800,41.4986065,26.5269970,unknown
3,1376325802,41.4986358,26.5260064,unknown
3,1376325803,41.4986658,26.5249932,unknown
3,1376325804,41.4986956,26.5239875,unknown
3,1376325809,41.4987472,26.5222434,unknown
3,1376325810,41.4990672,26.5342099,unknown
3,1376325812,41.4991048,26.5332219,unknown
3,1376325813,41.4991457,26.5321448,unknown
3,1376325814,41.4991771,26.5311104,unknown
3,1376325816,41.4992074,26.5301115,unknown
3,1376325817,41.4992388,26.5290770,unknown
3,1376325819,41.4992697,26.5280583,unknown
3,1376325823,41.4992993,26.5270365,unknown
3,1376325824,41.4993282,26.5260382,unknown
3,1376325825,41.4993575,26.5250248,unknown
3,1376325826,41.4993867,26.5240189,unknown
3,1376325828,41.4994379,26.5222500,unknown
3,1376325829,41.4996646,26.5364670,unknown
3,1376325830,41.4996828,26.5359553,unknown
3,1376325832,41.4997066,26.5352890,unknown
3,1376325835,41.4997438,26.5342470,unknown
3,1376325836,41.4997791,26.5332554,unknown
3,1376325837,41.4998174,26.5321827,unknown
3,1376325838,41.4998497,26.5311440,unknown
3,1376325839,41.4998808,26.5301457,unknown
3,1376325840,41.4999130,26.5291085,unknown
3,1376325841,41.4999446,26.5280942,unknown
3,1376325842,41.4999743,26.5270749,unknown
3,1376325843,41.5000036,26.5260693,unknown
3,1376325844,41.5000331,26.5250557,unknown
3,1376325845,41.5000625,26.5240497,unknown
3,1376325846,41.5001147,26.5222564,unknown
3,1376325847,41.5001538,26.5209151,unknown
3,1376325848,41.5003489,26.5365847,unknown
3,1376325849,41.5003658,26.5360103,unknown
3,1376325853,41.5003861,26.5353194,unknown
3,1376325854,41.5004174,26.5342840,unknown
3,1376325855,41.5004474,26.5332885,unknown
3,1376325857,41.5004797,26.5322201,unknown
3,1376325858,41.5005156,26.5311773,unknown
3,1376325859,41.5005500,26.5301804,unknown
3,1376325861,41.5005837,26.5291505,unknown
3,1376325865,41.5006171,26.5281300,unknown
3,1376325867,41.5006503,26.5271134,unknown
3,1376325868,41.5006835,26.5261006,unknown
3,1376325870,41.5007166,26.5250869,unknown
3,1376325871,41.5007494,26.5240843,unknown
3,1376325872,41.5007843,26.5206275,unknown
3,1376325874,41.5008051,26.5222592,unknown
3,1376325875,41.5008286,26.5214904,unknown
3,1376325880,41.5010943,26.5343212,unknown
3,1376325881,41.5011265,26.5333222,unknown
3,1376325883,41.5011609,26.5322585,unknown
3,1376325884,41.5011883,26.5312109,unknown
3,1376325885,41.5012143,26.5302148,unknown
3,1376325887,41.5012410,26.5291917,unknown
3,1376325888,41.5012678,26.5281646,unknown
3,1376325889,41.5012943,26.5271501,unknown
3,1376325890,41.5013201,26.5183330,unknown
3,1376325891,41.5013355,26.5261306,unknown
3,1376325892,41.5013687,26.5251167,unknown
3,1376325893,41.5014014,26.5241172,unknown
3,1376325894,41.5014622,26.5222618,unknown
3,1376325895,41.5016021,26.5182223,unknown
3,1376325896,41.5018841,26.5182057,unknown
3,1376325898,41.5019589,26.5282014,unknown
3,1376325899,41.5019887,26.5271895,unknown
3,1376325901,41.5020097,26.5354091,unknown
3,1376325902,41.5020188,26.5261675,unknown
3,1376325904,41.5020422,26.5343732,unknown
3,1376325905,41.5020483,26.5251477,unknown
3,1376325907,41.5020737,26.5333691,unknown
3,1376325908,41.5020778,26.5241514,unknown
3,1376325912,41.5021068,26.5323118,unknown
3,1376325914,41.5021339,26.5222645,unknown
3,1376325915,41.5021401,26.5312598,unknown
3,1376325917,41.5021715,26.5302645,unknown
3,1376325918,41.5022035,26.5292519,unknown
3,1376325919,41.5022352,26.5282161,unknown
3,1376325921,41.5025105,26.5369377,unknown
3,1376325925,41.5026312,26.5282372,unknown
3,1376325926,41.5026605,26.5272276,unknown
3,1376325928,41.5026902,26.5262038,unknown
3,1376325929,41.5027195,26.5251944,unknown
3,1376325931,41.5027488,26.5241852,unknown
3,1376325932,41.5027934,26.5334048,unknown
3,1376325933,41.5028204,26.5323520,unknown
3,1376325935,41.5029032,26.5369655,unknown
3,1376325937,41.5029444,26.5354558,unknown
3,1376325938,41.5029814,26.5373822,Νέο Ορεστιάδα
3,1376325939,41.5029725,26.5344243,unknown
3,1376325940,41.5030000,26.5334151,unknown
3,1376325942,41.5030494,26.5369759,unknown
3,1376325943,41.5030628,26.5323657,unknown
3,1376325944,41.5030967,26.5313090,unknown
3,1376325945,41.5031004,26.5354636,unknown
3,1376325947,41.5031285,26.5303141,unknown
3,1376325948,41.5031352,26.5344332,unknown
3,1376325949,41.5031614,26.5292892,unknown
3,1376325951,41.5031692,26.5334235,unknown
3,1376325952,41.5031939,26.5282675,unknown
3,1376325953,41.5032110,26.5313148,unknown
3,1376325957,41.5032262,26.5272596,unknown
3,1376325958,41.5032417,26.5303200,unknown
3,1376325960,41.5032590,26.5262345,unknown
3,1376325962,41.5032733,26.5292936,unknown
3,1376325964,41.5032871,26.5253563,unknown
3,1376325966,41.5033046,26.5282735,unknown
3,1376325968,41.5033239,26.5248042,unknown
3,1376325971,41.5033356,26.5272658,unknown
3,1376325979,41.5033441,26.5252378,unknown
3,1376325981,41.5033672,26.5262403,unknown
3,1376325982,41.5033824,26.5334340,unknown
3,1376325984,41.5034049,26.5242281,unknown
3,1376325985,41.5033945,26.5323945,unknown
3,1376325987,41.5034316,26.5233391,unknown
3,1376325989,41.5034336,26.5180341,unknown
3,1376325991,41.5034338,26.5181835,unknown
3,1376326000,41.5034342,26.5216830,unknown
3,1376326001,41.5034345,26.5190030,unknown
3,1376326002,41.5034428,26.5208743,unknown
3,1376326003,41.5034437,26.5229375,unknown
3,1376326004,41.5051586,26.5362616,unknown
3,1376326005,41.5038506,26.5283029,unknown
3,1376326006,41.5038823,26.5272963,unknown
3,1376326007,41.5039146,26.5262709,unknown
3,1376326008,41.5039462,26.5252661,unknown
3,1376326009,41.5039831,26.5242768,unknown
3,1376326010,41.5040257,26.5361926,unknown
3,1376326011,41.5040505,26.5355110,unknown
3,1376326012,41.5040767,26.5344849,unknown
3,1376326013,41.5041027,26.5334697,unknown
3,1376326014,41.5041293,26.5324259,unknown
3,1376326018,41.5041615,26.5313637,unknown
3,1376326019,41.5041916,26.5303693,unknown
3,1376326021,41.5042231,26.5293306,unknown
3,1376326022,41.5042536,26.5283247,unknown
3,1376326024,41.5042638,26.5184992,unknown
3,1376326025,41.5042686,26.5180562,unknown
3,1376326026,41.5045290,26.5283395,unknown
3,1376326031,41.5045592,26.5273305,unknown
3,1376326032,41.5045899,26.5263087,unknown
3,1376326033,41.5046202,26.5252978,unknown
3,1376326035,41.5046491,26.5243329,unknown
3,1376326036,41.5049628,26.5362493,unknown
3,1376326038,41.5049852,26.5355631,unknown
3,1376326039,41.5050188,26.5345366,unknown
3,1376326041,41.5050274,26.5185324,unknown
3,1376326045,41.5050522,26.5335168,unknown
3,1376326046,41.5050862,26.5324798,unknown
3,1376326048,41.5051208,26.5314130,unknown
3,1376326049,41.5051531,26.5304191,unknown
3,1376326050,41.5051868,26.5293802,unknown
3,1376326051,41.5052193,26.5283768,unknown
3,1376326053,41.5052485,26.5273654,unknown
3,1376326054,41.5052779,26.5263471,unknown
3,1376326055,41.5053073,26.5253301,unknown
3,1376326056,41.5053334,26.5244260,unknown
3,1376326057,41.5056479,26.5362922,unknown
3,1376326058,41.5056587,26.5356007,unknown
3,1376326059,41.5056919,26.5345736,unknown
3,1376326060,41.5057250,26.5335502,unknown
3,1376326061,41.5057584,26.5325149,unknown
3,1376326062,41.5057931,26.5314475,unknown
3,1376326063,41.5058255,26.5304540,unknown
3,1376326064,41.5058593,26.5294149,unknown
3,1376326065,41.5058876,26.5284118,unknown
3,1376326067,41.5059161,26.5273992,unknown
3,1376326068,41.5059447,26.5263818,unknown
3,1376326070,41.5059735,26.5253614,unknown
3,1376326071,41.5059986,26.5244683,unknown
3,1376326075,41.5063019,26.5363332,unknown
3,1376326077,41.5063248,26.5356367,unknown
3,1376326078,41.5063586,26.5346102,unknown
3,1376326079,41.5063905,26.5335831,unknown
3,1376326081,41.5064226,26.5325495,unknown
3,1376326082,41.5064557,26.5314815,unknown
3,1376326084,41.5066246,26.5264172,unknown
3,1376326088,41.5069861,26.5363760,unknown
3,1376326089,41.5070080,26.5356737,unknown
3,1376326090,41.5070400,26.5346476,unknown
3,1376326091,41.5070718,26.5336256,unknown
3,1376326092,41.5071043,26.5325850,unknown
3,1376326093,41.5071443,26.5315169,unknown
3,1376326094,41.5071816,26.5305213,unknown
3,1376326095,41.5072207,26.5294779,unknown
3,1376326096,41.5072584,26.5284722,unknown
3,1376326097,41.5072962,26.5274637,unknown
3,1376326098,41.5073341,26.5264541,unknown
3,1376326099,41.5073725,26.5254280,unknown
3,1376326100,41.5074021,26.5246386,unknown
3,1376326101,41.5076805,26.5357090,unknown
3,1376326102,41.5077129,26.5346845,unknown
3,1376326103,41.5077450,26.5336675,unknown
3,1376326104,41.5077781,26.5326201,unknown
3,1376326105,41.5078060,26.5315509,unknown
3,1376326106,41.5078321,26.5305523,unknown
3,1376326107,41.5078595,26.5295042,unknown
3,1376326108,41.5078858,26.5284947,unknown
3,1376326109,41.5079121,26.5274902,unknown
3,1376326110,41.5079383,26.5264855,unknown
3,1376326111,41.5079651,26.5254566,unknown
3,1376326112,41.5079880,26.5245805,unknown
3,1376326113,41.5080158,26.5235150,unknown
3,1376326114,41.5083959,26.5347220,unknown
3,1376326115,41.5084271,26.5337100,unknown
3,1376326116,41.5084595,26.5326556,unknown
3,1376326117,41.5084867,26.5315859,unknown
3,1376326118,41.5085121,26.5305846,unknown
3,1376326119,41.5085389,26.5295322,unknown
3,1376326120,41.5085647,26.5285191,unknown
3,1376326121,41.5085901,26.5275193,unknown
3,1376326122,41.5086155,26.5265207,unknown
3,1376326123,41.5086417,26.5254892,unknown
3,1376326124,41.5086645,26.5245945,unknown
3,1376326125,41.5086817,26.5239184,unknown
3,1376326126,41.5089891,26.5357793,unknown
3,1376326127,41.5090098,26.5354581,unknown
3,1376326128,41.5090513,26.5353253,unknown
3,1376326129,41.5090766,26.5347573,unknown
3,1376326130,41.5091058,26.5337523,unknown
3,1376326131,41.5091312,26.5326907,unknown
3,1376326132,41.5091714,26.5229096,unknown
3,1376326133,41.5091726,26.5316211,unknown
3,1376326134,41.5091921,26.5306275,unknown
3,1376326135,41.5092129,26.5295600,unknown
3,1376326136,41.5092328,26.5285431,unknown
3,1376326137,41.5092487,26.5233727,unknown
3,1376326138,41.5092589,26.5275480,unknown
3,1376326139,41.5092849,26.5265555,unknown
3,1376326140,41.5093120,26.5255215,unknown
3,1376326141,41.5093268,26.5246081,unknown
3,1376326142,41.5093374,26.5239522,unknown
3,1376326143,41.5097418,26.5275731,unknown
3,1376326144,41.5097995,26.5285655,unknown
3,1376326145,41.5099113,26.5296029,unknown
3,1376326146,41.5099385,26.5233746,unknown
3,1376326147,41.5099427,26.5229137,unknown
3,1376326148,41.5099440,26.5246208,unknown
3,1376326149,41.5099481,26.5255568,unknown
3,1376326150,41.5099526,26.5265849,unknown
3,1376326151,41.5099869,26.5337980,unknown
3,1376326152,41.5100089,26.5348055,unknown
3,1376326153,41.5100255,26.5333405,unknown
3,1376326154,41.5100155,26.5337667,unknown
3,1376326155,41.5100564,26.5306703,unknown
3,1376326156,41.5103961,26.5317084,unknown
3,1376326157,41.5104050,26.5314007,unknown
3,1376326158,41.5104237,26.5246318,unknown
3,1376326159,41.5104444,26.5233802,unknown
3,1376326160,41.5106614,26.5337938,unknown
3,1376326161,41.5106715,26.5333676,unknown
3,1376326163,41.5107675,26.5348448,unknown
3,1376326164,41.5107808,26.5327766,unknown
3,1376326165,41.5108089,26.5317378,unknown
3,1376326167,41.5108159,26.5338377,unknown
3,1376326168,41.5108402,26.5307091,unknown
3,1376326170,41.5108483,26.5327802,unknown
3,1376326171,41.5108688,26.5296616,unknown
3,1376326172,41.5108964,26.5286089,unknown
3,1376326174,41.5109220,26.5276343,unknown
3,1376326175,41.5109484,26.5266287,unknown
3,1376326180,41.5109751,26.5256137,unknown
3,1376326182,41.5110013,26.5246451,unknown
3,1376326183,41.5113215,26.5348735,unknown
3,1376326184,41.5113633,26.5338569,unknown
3,1376326185,41.5113647,26.5246535,unknown
3,1376326186,41.5114062,26.5328164,unknown
3,1376326187,41.5114271,26.5229215,unknown
3,1376326190,41.5114271,26.5233415,unknown
3,1376326191,41.5114487,26.5317835,unknown
3,1376326193,41.5114910,26.5307559,unknown
3,1376326194,41.5115353,26.5296803,unknown
3,1376326196,41.5115782,26.5286358,unknown
3,1376326197,41.5116180,26.5276704,unknown
3,1376326199,41.5116532,26.5266597,unknown
3,1376326200,41.5116844,26.5246608,unknown
3,1376326203,41.5116882,26.5256532,unknown
3,1376326204,41.5119332,26.5349052,unknown
3,1376326205,41.5119769,26.5338907,unknown
3,1376326206,41.5120215,26.5328563,unknown
3,1376326207,41.5120659,26.5318275,unknown
3,1376326209,41.5121102,26.5308005,unknown
3,1376326210,41.5121578,26.5296978,unknown
3,1376326212,41.5122026,26.5286605,unknown
3,1376326217,41.5122437,26.5277065,unknown
3,1376326218,41.5122678,26.5266867,unknown
3,1376326220,41.5122914,26.5256867,unknown
3,1376326221,41.5122978,26.5246749,unknown
3,1376326223,41.5123062,26.5233651,unknown
3,1376326224,41.5123102,26.5229262,unknown
3,1376326225,41.5125705,26.5349382,unknown
3,1376326227,41.5126083,26.5339255,unknown
3,1376326229,41.5126468,26.5328969,unknown
3,1376326230,41.5126851,26.5318716,unknown
3,1376326232,41.5127235,26.5308447,unknown
3,1376326233,41.5127657,26.5297149,unknown
3,1376326235,41.5128043,26.5286843,unknown
3,1376326236,41.5128395,26.5277410,unknown
3,1376326238,41.5128571,26.5267126,unknown
3,1376326241,41.5128741,26.5257190,unknown
3,1376326242,41.5128917,26.5246886,unknown
3,1376326243,41.5129127,26.5233727,unknown
3,1376326244,41.5132463,26.5349732,unknown
3,1376326245,41.5132686,26.5339619,unknown
3,1376326246,41.5132911,26.5329388,unknown
3,1376326248,41.5133248,26.5319173,unknown
3,1376326253,41.5133571,26.5308903,unknown
3,1376326254,41.5133934,26.5297325,unknown
3,1376326256,41.5134256,26.5287089,unknown
3,1376326257,41.5134558,26.5277766,unknown
3,1376326259,41.5134879,26.5267404,unknown
3,1376326260,41.5135185,26.5257547,unknown
3,1376326262,41.5135301,26.5253782,unknown
3,1376326263,41.5135329,26.5247094,unknown
3,1376326265,41.5135385,26.5233806,unknown
3,1376326266,41.5135965,26.5254668,unknown
3,1376326268,41.5137109,26.5252929,unknown
3,1376326269,41.5138602,26.5251910,unknown
3,1376326271,41.5138900,26.5350338,unknown
3,1376326272,41.5139125,26.5339994,unknown
3,1376326274,41.5139345,26.5329835,unknown
3,1376326278,41.5139571,26.5319414,unknown
3,1376326279,41.5139875,26.5309301,unknown
3,1376326280,41.5140052,26.5303423,unknown
3,1376326281,41.5140227,26.5297585,unknown
3,1376326282,41.5140867,26.5287426,unknown
3,1376326283,41.5141046,26.5277887,unknown
3,1376326284,41.5141238,26.5267649,unknown
3,1376326286,41.5141420,26.5257929,unknown
3,1376326290,41.5141620,26.5250936,unknown
3,1376326292,41.5141712,26.5247301,unknown
3,1376326293,41.5142052,26.5233889,unknown
3,1376326295,41.5143841,26.5267750,unknown
3,1376326296,41.5144290,26.5271166,unknown
3,1376326298,41.5145121,26.5350759,unknown
3,1376326299,41.5145367,26.5340358,unknown
3,1376326301,41.5145649,26.5330273,unknown
3,1376326302,41.5145704,26.5319933,unknown
3,1376326304,41.5145759,26.5309672,unknown
3,1376326305,41.5145998,26.5277979,unknown
3,1376326307,41.5148353,26.5233968,unknown
3,1376326308,41.5148615,26.5286085,unknown
3,1376326310,41.5148942,26.5287669,unknown
3,1376326311,41.5149627,26.5297972,unknown
3,1376326316,41.5150005,26.5303833,unknown
3,1376326318,41.5150437,26.5309968,unknown
3,1376326319,41.5150886,26.5351313,unknown
3,1376326320,41.5151030,26.5313053,unknown
3,1376326321,41.5151264,26.5340702,unknown
3,1376326322,41.5151438,26.5248101,unknown
3,1376326323,41.5151620,26.5330687,unknown
3,1376326324,41.5151932,26.5270797,unknown
3,1376326328,41.5152024,26.5268066,unknown
3,1376326329,41.5152131,26.5271638,unknown
3,1376326331,41.5152345,26.5258599,unknown
3,1376326332,41.5152463,26.5317093,unknown
3,1376326334,41.5152496,26.5254141,unknown
3,1376326335,41.5152860,26.5271949,unknown
3,1376326337,41.5154057,26.5320641,unknown
3,1376326339,41.5154548,26.5320280,unknown
3,1376326340,41.5155153,26.5247303,unknown
3,1376326341,41.5155721,26.5321814,unknown
3,1376326343,41.5157416,26.5350759,unknown
3,1376326344,41.5160291,26.5309514,unknown
3,1376326345,41.5157572,26.5341069,unknown
3,1376326347,41.5157732,26.5331112,unknown
3,1376326348,41.5157902,26.5287895,unknown
3,1376326353,41.5158138,26.5246905,unknown
3,1376326355,41.5158805,26.5325846,unknown
3,1376326356,41.5158811,26.5282293,unknown
3,1376326358,41.5159361,26.5272524,unknown
3,1376326359,41.5159548,26.5327405,unknown
3,1376326360,41.5159752,26.5331206,unknown
3,1376326361,41.5159787,26.5329000,unknown
3,1376326362,41.5159925,26.5254230,unknown
3,1376326365,41.5160294,26.5246772,unknown
3,1376326366,41.5161273,26.5315250,unknown
3,1376326368,41.5161469,26.5309676,unknown
3,1376326369,41.5161671,26.5298382,unknown
3,1376326371,41.5163279,26.5246905,unknown
3,1376326372,41.5166264,26.5247259,unknown
3,1376326374,41.5169979,26.5247613,unknown
3,1378023732,41.4960584,26.5209587,unknown
3,1378023733,41.4978725,26.5184132,unknown
3,1378023735,41.4979804,26.5188482,unknown
3,1378023736,41.4980629,26.5190742,unknown
3,1378023737,41.4980741,26.5196325,unknown
3,1378023738,41.4981666,26.5191985,unknown
3,1378023739,41.4982935,26.5194330,unknown
3,1378023740,41.4983295,26.5197240,unknown
3,1378023743,41.4983337,26.5195319,unknown
3,1378023744,41.4983464,26.5196251,unknown
3,1378023745,41.4987696,26.5199252,unknown
3,1378023746,41.4987886,26.5195349,unknown
3,1378023747,41.4997575,26.5207527,unknown
3,1378023748,41.4997873,26.5206949,unknown
3,1378023749,41.5001851,26.5208177,unknown
3,1378023750,41.5002582,26.5192350,unknown
3,1378023751,41.5037722,26.5174320,unknown
3,1378023752,41.5040968,26.5174725,unknown
3,1378023753,41.5043954,26.5175707,unknown
3,1378023754,41.5047112,26.5177383,unknown
3,1378023755,41.5051343,26.5243974,unknown
3,1378023756,41.5051596,26.5233296,unknown
3,1378023757,41.5055170,26.5242882,unknown
3,1378023758,41.5055393,26.5234762,unknown
3,1378023759,41.5056676,26.5231675,unknown
3,1378023760,41.5056880,26.5223943,unknown
3,1378023761,41.5064206,26.5232030,unknown
3,1378023762,41.5064410,26.5224298,unknown
3,1378023763,41.5064519,26.5243339,unknown
3,1378023764,41.5064742,26.5235219,unknown
3,1378023765,41.5067872,26.5244671,unknown
3,1378023766,41.5068125,26.5233994,unknown
3,1378023767,41.5069495,26.5220315,unknown
3,1378023768,41.5070661,26.5213079,unknown
3,1378023769,41.5071051,26.5208919,unknown
3,1378023770,41.5071224,26.5201697,unknown
3,1378023771,41.5092491,26.5190307,unknown
3,1378023772,41.5100549,26.5190885,unknown
3,1378023773,41.5107491,26.5191577,unknown
3,1378023774,41.5113780,26.5192492,unknown
3,1378023775,41.5117076,26.5193169,unknown
3,1378023776,41.5123162,26.5194659,unknown
3,1378023777,41.5129551,26.5196453,unknown
3,1378023778,41.5135170,26.5349987,unknown
3,1378023779,41.5135485,26.5198519,unknown
3,1378023780,41.5135515,26.5353109,unknown
3,1378023781,41.5135492,26.5193858,unknown
3,1378023782,41.5135656,26.5214246,unknown
3,1378023783,41.5142059,26.5354363,unknown
3,1378023784,41.5143031,26.5354926,unknown
3,1378023785,41.5144105,26.5201600,unknown
3,1378023786,41.5144974,26.5358170,unknown
3,1378023787,41.5148052,26.5362324,unknown
3,1378023788,41.5148632,26.5242312,unknown
3,1378023789,41.5149154,26.5248760,unknown
3,1378023790,41.5149470,26.5203684,unknown
3,1378023791,41.5151000,26.5364790,unknown
3,1378023792,41.5152301,26.5259907,unknown
3,1378023793,41.5152781,26.5366131,unknown
3,1378023794,41.5153234,26.5351364,unknown
3,1378023795,41.5153818,26.5367645,unknown
3,1378023796,41.5154492,26.5260366,unknown
3,1378023797,41.5156143,26.5206447,unknown
4,1378023798,41.5156993,26.5367732,unknown
4,1378023799,41.5158353,26.5367991,unknown
4,1378023800,41.5158842,26.5309415,unknown
4,1378023801,41.5159420,26.5350417,unknown
4,1378023802,41.5159681,26.5369332,unknown
4,1378023803,41.5159730,26.5260565,unknown
4,1378023804,41.5160930,26.5208587,unknown
4,1378023805,41.5161238,26.5349694,unknown
4,1378023806,41.5161663,26.5341328,unknown
4,1378023807,41.5161949,26.5376644,unknown
4,1378023808,41.5162629,26.5380754,unknown
4,1378023809,41.5163115,26.5388541,unknown
4,1378023810,41.5163593,26.5331360,unknown
4,1378023811,41.5163828,26.5391440,unknown
4,1378023812,41.5164022,26.5347783,unknown
4,1378023814,41.5164720,26.5298475,unknown
4,1378023815,41.5164885,26.5331079,unknown
4,1378023816,41.5165265,26.5310399,unknown
4,1378023818,41.5165281,26.5290177,unknown
4,1378023820,41.5165350,26.5394252,unknown
4,1378023821,41.5165652,26.5281783,unknown
4,1378023822,41.5165906,26.5330317,unknown
4,1378023823,41.5165921,26.5272900,unknown
4,1378023824,41.5165989,26.5341122,unknown
4,1378023825,41.5166032,26.5346750,unknown
4,1378023827,41.5166177,26.5323939,unknown
4,1378023829,41.5166246,26.5260895,unknown
4,1378023836,41.5166687,26.5326306,unknown
4,1378023837,41.5166711,26.5397367,unknown
4,1378023838,41.5166838,26.5329274,unknown
4,1378023839,41.5167100,26.5400006,unknown
4,1378023840,41.5167611,26.5298625,unknown
4,1378023841,41.5167889,26.5327750,unknown
4,1378023842,41.5168395,26.5418350,unknown
4,1378023844,41.5168752,26.5421075,unknown
4,1378023852,41.5169087,26.5346337,unknown
4,1378023853,41.5169302,26.5423022,unknown
4,1378023854,41.5169691,26.5424796,unknown
4,1378023855,41.5170180,26.5245293,unknown
4,1378023856,41.5170209,26.5431977,unknown
4,1378023857,41.5170532,26.5323618,unknown
4,1378023858,41.5170626,26.5241744,unknown
4,1378023859,41.5170765,26.5319686,unknown
4,1378023867,41.5171271,26.5310967,unknown
4,1378023868,41.5171599,26.5236597,unknown
4,1378023869,41.5171779,26.5322344,unknown
4,1378023870,41.5172042,26.5297672,unknown
4,1378023871,41.5172567,26.5322996,unknown
4,1378023872,41.5172578,26.5335739,unknown
4,1378023873,41.5172837,26.5229473,unknown
4,1378023874,41.5173085,26.5321492,unknown
4,1378023876,41.5174677,26.5320970,unknown
4,1378023884,41.5175494,26.5216307,unknown
4,1378023885,41.5177351,26.5320649,unknown
4,1378023886,41.5178016,26.5333727,unknown
4,1378023887,41.5179246,26.5218258,unknown
4,1378023888,41.5181780,26.5320856,unknown
4,1378023889,41.5182078,26.5311101,unknown
4,1378023891,41.5182480,26.5297973,unknown
4,1378023892,41.5182778,26.5334073,unknown
4,1378023899,41.5183424,26.5220587,unknown
4,1378023900,41.5184167,26.5344272,unknown
4,1378023901,41.5187319,26.5223161,unknown
4,1378023902,41.5190077,26.5225084,unknown
4,1378023903,41.5190392,26.5343136,unknown
4,1378023904,41.5192944,26.5342981,unknown
4,1378023905,41.5193090,26.5333250,unknown
4,1378023907,41.5193273,26.5321051,unknown
4,1378023914,41.5193403,26.5227847,unknown
4,1378023916,41.5194244,26.5298242,unknown
4,1378023917,41.5194489,26.5286876,unknown
4,1378023918,41.5194763,26.5274197,unknown
4,1378023919,41.5195346,26.5261953,unknown
4,1378023920,41.5195541,26.5321094,unknown
4,1378023921,41.5195638,26.5259920,unknown
4,1378023922,41.5195735,26.5311879,unknown
4,1378023929,41.5195884,26.5298324,unknown
4,1378023931,41.5196624,26.5255754,unknown
4,1378023933,41.5198035,26.5251051,unknown
4,1378023934,41.5198332,26.5343394,unknown
4,1378023935,41.5198601,26.5334519,unknown
4,1378023936,41.5198636,26.5232723,unknown
4,1378023937,41.5198824,26.5248328,unknown
